Time,UUID,LocalName,RSSI,MedianRSSI
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-69
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-69
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-69
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-75,-69
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-69
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-71,-69.5
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-71,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-69,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:34+02:00,4e2b21f06796,0,-71,-70
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-72,-70
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-72,-70
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-69,-69
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:35+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-70,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-73,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-73,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:36+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:37+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-69,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-68,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-70
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-70
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:38+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-73,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-70,-70
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-70
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-70
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-70
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:39+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-74,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-70,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-73,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-73,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-74,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-73,-73
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-73
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-73
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-73
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-71,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-72,-71
2014-09-19T15:55:40+02:00,4e2b21f06796,0,-74,-71
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-74,-71
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-74,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-74,-74
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-73,-74
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-74
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-74
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-73
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-71,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-72,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-76,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-75,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-75,-72
2014-09-19T15:55:41+02:00,4e2b21f06796,0,-74,-74
