Time,UUID,LocalName,RSSI,MedianRSSI
2014-09-18T15:57:02+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:02+02:00,73f300197e9a,0,-75,-74.5
2014-09-18T15:57:02+02:00,73f300197e9a,0,-76,-75
2014-09-18T15:57:02+02:00,73f300197e9a,0,-78,-75.5
2014-09-18T15:57:02+02:00,73f300197e9a,0,-77,-76
2014-09-18T15:57:02+02:00,73f300197e9a,0,-77,-76.5
2014-09-18T15:57:02+02:00,73f300197e9a,0,-79,-77
2014-09-18T15:57:02+02:00,73f300197e9a,0,-83,-77
2014-09-18T15:57:02+02:00,73f300197e9a,0,-85,-78
2014-09-18T15:57:02+02:00,73f300197e9a,0,-83,-79
2014-09-18T15:57:02+02:00,73f300197e9a,0,-80,-80
2014-09-18T15:57:02+02:00,73f300197e9a,0,-77,-80
2014-09-18T15:57:03+02:00,73f300197e9a,0,-74,-80
2014-09-18T15:57:03+02:00,73f300197e9a,0,-72,-80
2014-09-18T15:57:03+02:00,73f300197e9a,0,-79,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-81,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-83,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-79,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-80,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-78,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-72,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-72,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-83,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-83,-79
2014-09-18T15:57:03+02:00,73f300197e9a,0,-77,-78
2014-09-18T15:57:03+02:00,73f300197e9a,0,-77,-77
2014-09-18T15:57:03+02:00,73f300197e9a,0,-77,-77
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-77
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-77
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-77
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:03+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:03+02:00,73f300197e9a,0,-81,-73
2014-09-18T15:57:03+02:00,73f300197e9a,0,-82,-73
2014-09-18T15:57:03+02:00,73f300197e9a,0,-82,-73
2014-09-18T15:57:04+02:00,73f300197e9a,0,-81,-81
2014-09-18T15:57:04+02:00,73f300197e9a,0,-77,-81
2014-09-18T15:57:04+02:00,73f300197e9a,0,-71,-81
2014-09-18T15:57:04+02:00,73f300197e9a,0,-71,-81
2014-09-18T15:57:04+02:00,73f300197e9a,0,-71,-77
2014-09-18T15:57:04+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:04+02:00,73f300197e9a,0,-84,-71
2014-09-18T15:57:04+02:00,73f300197e9a,0,-80,-71
2014-09-18T15:57:04+02:00,73f300197e9a,0,-79,-71
2014-09-18T15:57:04+02:00,73f300197e9a,0,-78,-78
2014-09-18T15:57:04+02:00,73f300197e9a,0,-77,-78
2014-09-18T15:57:04+02:00,73f300197e9a,0,-75,-78
2014-09-18T15:57:04+02:00,73f300197e9a,0,-75,-78
2014-09-18T15:57:04+02:00,73f300197e9a,0,-74,-77
2014-09-18T15:57:04+02:00,73f300197e9a,0,-75,-75
2014-09-18T15:57:04+02:00,73f300197e9a,0,-71,-75
2014-09-18T15:57:04+02:00,73f300197e9a,0,-80,-75
2014-09-18T15:57:04+02:00,73f300197e9a,0,-80,-75
2014-09-18T15:57:04+02:00,73f300197e9a,0,-80,-75
2014-09-18T15:57:08+02:00,73f300197e9a,0,-81,-80
2014-09-18T15:57:08+02:00,73f300197e9a,0,-78,-80
2014-09-18T15:57:08+02:00,73f300197e9a,0,-79,-80
2014-09-18T15:57:08+02:00,73f300197e9a,0,-80,-80
2014-09-18T15:57:08+02:00,73f300197e9a,0,-81,-80
2014-09-18T15:57:08+02:00,73f300197e9a,0,-81,-80
2014-09-18T15:57:09+02:00,73f300197e9a,0,-81,-81
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-80
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-80
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-80
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-73,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-84,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-83,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-80,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-72,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-73
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-72
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-81,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-81,-71
2014-09-18T15:57:09+02:00,73f300197e9a,0,-81,-72
2014-09-18T15:57:09+02:00,73f300197e9a,0,-83,-81
2014-09-18T15:57:09+02:00,73f300197e9a,0,-82,-81
2014-09-18T15:57:10+02:00,73f300197e9a,0,-82,-81
2014-09-18T15:57:10+02:00,73f300197e9a,0,-82,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-83,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-83,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-82,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-83,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-82
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-72
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-70,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-70,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-72,-72
2014-09-18T15:57:10+02:00,73f300197e9a,0,-85,-72
2014-09-18T15:57:10+02:00,73f300197e9a,0,-86,-72
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-72
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:10+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-71,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-72,-71
2014-09-18T15:57:11+02:00,73f300197e9a,0,-78,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-79,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-83,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-75,-75
2014-09-18T15:57:11+02:00,73f300197e9a,0,-76,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-76,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-76,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-77,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-75,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-76,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-73,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-72,-76
2014-09-18T15:57:11+02:00,73f300197e9a,0,-71,-75
2014-09-18T15:57:11+02:00,73f300197e9a,0,-71,-73
2014-09-18T15:57:11+02:00,73f300197e9a,0,-71,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-79,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-79,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-80,-72
2014-09-18T15:57:11+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:11+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:12+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:12+02:00,73f300197e9a,0,-72,-74
2014-09-18T15:57:12+02:00,73f300197e9a,0,-72,-74
2014-09-18T15:57:12+02:00,73f300197e9a,0,-72,-74
2014-09-18T15:57:12+02:00,73f300197e9a,0,-71,-72
2014-09-18T15:57:12+02:00,73f300197e9a,0,-72,-72
2014-09-18T15:57:12+02:00,73f300197e9a,0,-81,-72
2014-09-18T15:57:12+02:00,73f300197e9a,0,-81,-72
2014-09-18T15:57:12+02:00,73f300197e9a,0,-81,-72
2014-09-18T15:57:12+02:00,73f300197e9a,0,-80,-80
2014-09-18T15:57:12+02:00,73f300197e9a,0,-73,-80
2014-09-18T15:57:12+02:00,73f300197e9a,0,-73,-80
2014-09-18T15:57:12+02:00,73f300197e9a,0,-74,-80
2014-09-18T15:57:14+02:00,73f300197e9a,0,-79,-79
2014-09-18T15:57:14+02:00,73f300197e9a,0,-78,-78
2014-09-18T15:57:14+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:14+02:00,73f300197e9a,0,-74,-74
2014-09-18T15:57:14+02:00,73f300197e9a,0,-73,-74
2014-09-18T15:57:14+02:00,73f300197e9a,0,-73,-74
2014-09-18T15:57:14+02:00,73f300197e9a,0,-72,-74
2014-09-18T15:57:14+02:00,73f300197e9a,0,-72,-73
2014-09-18T15:57:14+02:00,73f300197e9a,0,-72,-73
2014-09-18T15:57:14+02:00,73f300197e9a,0,-72,-72
2014-09-18T15:57:14+02:00,73f300197e9a,0,-85,-72
2014-09-18T15:57:14+02:00,73f300197e9a,0,-85,-72
2014-09-18T15:57:14+02:00,73f300197e9a,0,-78,-72
2014-09-18T15:57:15+02:00,73f300197e9a,0,-77,-77
2014-09-18T15:57:15+02:00,73f300197e9a,0,-78,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-78,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-77,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-82,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-80,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-78,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-73,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-71,-78
2014-09-18T15:57:15+02:00,73f300197e9a,0,-71,-77
2014-09-18T15:57:15+02:00,73f300197e9a,0,-70,-73
2014-09-18T15:57:15+02:00,73f300197e9a,0,-69,-71
2014-09-18T15:57:15+02:00,73f300197e9a,0,-66,-71
2014-09-18T15:57:15+02:00,73f300197e9a,0,-75,-71
2014-09-18T15:57:15+02:00,73f300197e9a,0,-75,-71
2014-09-18T15:57:15+02:00,73f300197e9a,0,-77,-71
2014-09-18T15:57:15+02:00,73f300197e9a,0,-84,-75
2014-09-18T15:57:15+02:00,73f300197e9a,0,-81,-75
