Time,UUID,LocalName,RSSI,MedianRSSI
2014-09-18T16:06:50+02:00,75553192bc57,0,-73,-73
2014-09-18T16:06:50+02:00,75553192bc57,0,-75,-74
2014-09-18T16:06:50+02:00,75553192bc57,0,-75,-75
2014-09-18T16:06:50+02:00,75553192bc57,0,-75,-75
2014-09-18T16:06:50+02:00,75553192bc57,0,-75,-75
2014-09-18T16:06:50+02:00,75553192bc57,0,-74,-75
2014-09-18T16:06:50+02:00,75553192bc57,0,-84,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-92,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-87,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-86,-84
2014-09-18T16:06:51+02:00,75553192bc57,0,-85,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-80,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-84,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-84,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-88,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-91,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-89,-85
2014-09-18T16:06:51+02:00,75553192bc57,0,-78,-84
2014-09-18T16:06:51+02:00,75553192bc57,0,-77,-84
2014-09-18T16:06:51+02:00,75553192bc57,0,-77,-84
2014-09-18T16:06:51+02:00,75553192bc57,0,-80,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-81,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-80,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-72,-78
2014-09-18T16:06:51+02:00,75553192bc57,0,-72,-77
2014-09-18T16:06:51+02:00,75553192bc57,0,-84,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-82,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-75,-80
2014-09-18T16:06:51+02:00,75553192bc57,0,-75,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-72,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-73,-75
2014-09-18T16:06:51+02:00,75553192bc57,0,-72,-75
2014-09-18T16:06:52+02:00,75553192bc57,0,-71,-73
2014-09-18T16:06:52+02:00,75553192bc57,0,-72,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-72,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-72,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-72,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-72,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-78,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-78,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-77,-72
2014-09-18T16:06:52+02:00,75553192bc57,0,-76,-76
2014-09-18T16:06:52+02:00,75553192bc57,0,-79,-77
2014-09-18T16:06:52+02:00,75553192bc57,0,-80,-78
2014-09-18T16:06:52+02:00,75553192bc57,0,-80,-78
2014-09-18T16:06:52+02:00,75553192bc57,0,-81,-79
2014-09-18T16:06:52+02:00,75553192bc57,0,-82,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-81,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-79,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-79,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-80,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-79,-80
2014-09-18T16:06:52+02:00,75553192bc57,0,-79,-79
