Time,UUID,LocalName,RSSI,MedianRSSI
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-18,-19
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-18,-18.5
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-18,-18
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-21,-18.5
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-21,-19
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-21,-19
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-21,-21
2014-09-19T08:50:31+02:00,5c495d53ae9a,0,-19,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-21,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-21,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-21,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-21,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-21,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-22,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-20,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-21
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-20
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
2014-09-19T08:50:32+02:00,5c495d53ae9a,0,-19,-19
