Time,UUID,LocalName,RSSI,MedianRSSI
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-45,-45
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-46.5
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-46,-46
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-47,-46.5
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-47,-47
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-47
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-49,-47
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-49,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-49,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-48,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-44,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-44,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-43,-48
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-44,-44
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-43,-44
2014-09-19T08:49:39+02:00,5c495d53ae9a,0,-46,-44
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-46,-44
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-46,-44
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-45,-45
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-46,-46
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-46,-46
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-42,-46
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-43,-46
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-43,-45
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-43,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-43,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-43,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-45,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-45,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-45,-43
2014-09-19T08:49:40+02:00,5c495d53ae9a,0,-45,-45
