Time,UUID,LocalName,RSSI,MedianRSSI
2014-05-27T16:29:54+02:00,487f3173d136,Time,-68,-68
2014-05-27T16:29:55+02:00,487f3173d136,Time,-64,-64
2014-05-27T16:29:55+02:00,487f3173d136,Time,-69,-64
2014-05-27T16:29:55+02:00,487f3173d136,Time,-64,-64
2014-05-27T16:29:55+02:00,487f3173d136,Time,-69,-64
2014-05-27T16:29:56+02:00,487f3173d136,Time,-77,-68
2014-05-27T16:29:56+02:00,487f3173d136,Time,-63,-68
2014-05-27T16:29:56+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:29:56+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:29:56+02:00,487f3173d136,Time,-76,-69
2014-05-27T16:29:57+02:00,487f3173d136,Time,-77,-69
2014-05-27T16:29:57+02:00,487f3173d136,Time,-62,-69
2014-05-27T16:29:57+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:29:57+02:00,487f3173d136,Time,-75,-69
2014-05-27T16:29:57+02:00,487f3173d136,Time,-68,-69
2014-05-27T16:29:58+02:00,487f3173d136,Time,-74,-74
2014-05-27T16:29:58+02:00,487f3173d136,Time,-75,-74
2014-05-27T16:29:58+02:00,487f3173d136,Time,-63,-69
2014-05-27T16:29:58+02:00,487f3173d136,Time,-68,-69
2014-05-27T16:29:58+02:00,487f3173d136,Time,-78,-74
2014-05-27T16:29:59+02:00,487f3173d136,Time,-68,-68
2014-05-27T16:29:59+02:00,487f3173d136,Time,-75,-74
2014-05-27T16:29:59+02:00,487f3173d136,Time,-62,-68
2014-05-27T16:29:59+02:00,487f3173d136,Time,-61,-68
2014-05-27T16:29:59+02:00,487f3173d136,Time,-63,-68
2014-05-27T16:30:00+02:00,487f3173d136,Time,-72,-68
2014-05-27T16:30:00+02:00,487f3173d136,Time,-62,-63
2014-05-27T16:30:00+02:00,487f3173d136,Time,-68,-63
2014-05-27T16:30:00+02:00,487f3173d136,Time,-63,-63
2014-05-27T16:30:00+02:00,487f3173d136,Time,-68,-63
2014-05-27T16:30:01+02:00,487f3173d136,Time,-62,-63
2014-05-27T16:30:01+02:00,487f3173d136,Time,-68,-68
2014-05-27T16:30:01+02:00,487f3173d136,Time,-63,-63
2014-05-27T16:30:01+02:00,487f3173d136,Time,-71,-68
2014-05-27T16:30:01+02:00,487f3173d136,Time,-73,-68
2014-05-27T16:30:02+02:00,487f3173d136,Time,-63,-68
2014-05-27T16:30:02+02:00,487f3173d136,Time,-63,-63
2014-05-27T16:30:02+02:00,487f3173d136,Time,-69,-68
2014-05-27T16:30:02+02:00,487f3173d136,Time,-72,-69
2014-05-27T16:30:02+02:00,487f3173d136,Time,-71,-71
2014-05-27T16:30:03+02:00,487f3173d136,Time,-72,-71
2014-05-27T16:30:03+02:00,487f3173d136,Time,-61,-69
2014-05-27T16:30:03+02:00,487f3173d136,Time,-70,-70
2014-05-27T16:30:03+02:00,487f3173d136,Time,-62,-70
2014-05-27T16:30:04+02:00,487f3173d136,Time,-71,-71
2014-05-27T16:30:04+02:00,487f3173d136,Time,-69,-70
2014-05-27T16:30:04+02:00,487f3173d136,Time,-64,-69
2014-05-27T16:30:04+02:00,487f3173d136,Time,-76,-69
2014-05-27T16:30:04+02:00,487f3173d136,Time,-63,-69
2014-05-27T16:30:05+02:00,487f3173d136,Time,-77,-69
2014-05-27T16:30:05+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:30:05+02:00,487f3173d136,Time,-63,-69
2014-05-27T16:30:05+02:00,487f3173d136,Time,-70,-69
2014-05-27T16:30:05+02:00,487f3173d136,Time,-63,-69
2014-05-27T16:30:06+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:30:06+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:30:06+02:00,487f3173d136,Time,-63,-69
2014-05-27T16:30:06+02:00,487f3173d136,Time,-69,-69
2014-05-27T16:30:06+02:00,487f3173d136,Time,-68,-69
