Time,UUID,LocalName,RSSI,MedianRSSI
2014-05-27T16:34:07+02:00,487f3173d136,Time,-45,-45
2014-05-27T16:34:08+02:00,487f3173d136,Time,-50,-45
2014-05-27T16:34:08+02:00,487f3173d136,Time,-44,-44
2014-05-27T16:34:08+02:00,487f3173d136,Time,-50,-44
2014-05-27T16:34:08+02:00,487f3173d136,Time,-44,-44
2014-05-27T16:34:09+02:00,487f3173d136,Time,-45,-45
2014-05-27T16:34:09+02:00,487f3173d136,Time,-44,-45
2014-05-27T16:34:09+02:00,487f3173d136,Time,-50,-45
2014-05-27T16:34:09+02:00,487f3173d136,Time,-45,-45
2014-05-27T16:34:09+02:00,487f3173d136,Time,-47,-45
2014-05-27T16:34:10+02:00,487f3173d136,Time,-41,-45
2014-05-27T16:34:10+02:00,487f3173d136,Time,-47,-45
2014-05-27T16:34:10+02:00,487f3173d136,Time,-50,-47
2014-05-27T16:34:10+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:10+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:11+02:00,487f3173d136,Time,-42,-47
2014-05-27T16:34:11+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:11+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:11+02:00,487f3173d136,Time,-43,-47
2014-05-27T16:34:11+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:12+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:12+02:00,487f3173d136,Time,-46,-47
2014-05-27T16:34:12+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:12+02:00,487f3173d136,Time,-46,-47
2014-05-27T16:34:12+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:13+02:00,487f3173d136,Time,-48,-47
2014-05-27T16:34:13+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:13+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:13+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:14+02:00,487f3173d136,Time,-46,-47
2014-05-27T16:34:14+02:00,487f3173d136,Time,-46,-47
2014-05-27T16:34:14+02:00,487f3173d136,Time,-43,-47
2014-05-27T16:34:14+02:00,487f3173d136,Time,-44,-46
2014-05-27T16:34:14+02:00,487f3173d136,Time,-45,-46
2014-05-27T16:34:15+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:15+02:00,487f3173d136,Time,-43,-45
2014-05-27T16:34:15+02:00,487f3173d136,Time,-47,-45
2014-05-27T16:34:15+02:00,487f3173d136,Time,-42,-44
2014-05-27T16:34:15+02:00,487f3173d136,Time,-46,-45
2014-05-27T16:34:16+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:16+02:00,487f3173d136,Time,-42,-46
2014-05-27T16:34:16+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:16+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:16+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:17+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:17+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:17+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:17+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:17+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:18+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:18+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:18+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:18+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:18+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:19+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:19+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:19+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:19+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:19+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:20+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:20+02:00,487f3173d136,Time,-42,-46
2014-05-27T16:34:20+02:00,487f3173d136,Time,-46,-46
2014-05-27T16:34:20+02:00,487f3173d136,Time,-47,-46
2014-05-27T16:34:20+02:00,487f3173d136,Time,-43,-46
2014-05-27T16:34:21+02:00,487f3173d136,Time,-48,-46
2014-05-27T16:34:21+02:00,487f3173d136,Time,-47,-47
2014-05-27T16:34:21+02:00,487f3173d136,Time,-48,-47
2014-05-27T16:34:21+02:00,487f3173d136,Time,-49,-47
2014-05-27T16:34:22+02:00,487f3173d136,Time,-48,-48
2014-05-27T16:34:22+02:00,487f3173d136,Time,-47,-48
2014-05-27T16:34:22+02:00,487f3173d136,Time,-45,-48
2014-05-27T16:34:22+02:00,487f3173d136,Time,-49,-48
2014-05-27T16:34:22+02:00,487f3173d136,Time,-47,-48
